,acousticness,album_id,album_name,analysis_url,artist_ids,artist_names,danceability,disc_number,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,preview_url,song_id,song_name,speechiness,tempo,time_signature,track_href,track_number,valence
2975,0.418,2tifw3DY57Pbn9Bt73uvb7,Les guerres d'apostasie (2001 - 2010),https://api.spotify.com/v1/audio-analysis/6nYdKXosivutf7yz9pLC9B,4NKumVnSozo1F50Wji9ddY,Alpha 5.20,0.674,1,331293,0.896,0.0,2,0.13,-2.145,1,11,https://p.scdn.co/mp3-preview/a68bb231ec2097effd92d47d5855fffe87114ceb?cid=6d24f4609a484836999313e6e4f33db8,6nYdKXosivutf7yz9pLC9B,Ma vie est sacrée,0.22,136.058,4,https://api.spotify.com/v1/tracks/6nYdKXosivutf7yz9pLC9B,9,0.16
2976,0.00323,6RyMjcrnUEnBIUYZGL3Xj6,"Sirup Dance Anthems, Miami 2010",https://api.spotify.com/v1/audio-analysis/2k998hjfj5ZkPmq033Zot8,"24Sxfn1uAoJmuR9N72drt9,64yON9pK0j392YkionGKAF","Mike Candys,Jack Holiday",0.777,1,321614,0.862,2.77e-05,11,0.0539,-5.552,0,23,https://p.scdn.co/mp3-preview/80a32b74d2938e5a4b8cd0e4aa772aec45340858?cid=6d24f4609a484836999313e6e4f33db8,2k998hjfj5ZkPmq033Zot8,Push The Feeling On - Electro Vectro Remix,0.0572,127.976,4,https://api.spotify.com/v1/tracks/2k998hjfj5ZkPmq033Zot8,13,0.784
2977,0.455,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/6U4XI2skkpEulnVNN8iT0h,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.409,7,196507,0.529,0.000419,1,0.712,-3.779,1,8,https://p.scdn.co/mp3-preview/5ccf4c57a2b015c516deecc928b0ff39c3300ecf?cid=6d24f4609a484836999313e6e4f33db8,6U4XI2skkpEulnVNN8iT0h,So Jealous - Live At The Phoenix: 2005,0.0337,126.99,4,https://api.spotify.com/v1/tracks/6U4XI2skkpEulnVNN8iT0h,6,0.259
2978,0.0267,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/72d9QLZuzYBv5cgviDFYxU,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.477,7,151107,0.976,0.03,3,0.919,-3.8,1,9,https://p.scdn.co/mp3-preview/9e55d2ce1deed8883c1898be53d0467e13eb5bd1?cid=6d24f4609a484836999313e6e4f33db8,72d9QLZuzYBv5cgviDFYxU,Speak Slow - Live At The Phoenix: 2005,0.0557,141.584,4,https://api.spotify.com/v1/tracks/72d9QLZuzYBv5cgviDFYxU,8,0.59
2979,0.659,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/17ikJCmhsvHLfJ5TylG7St,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.549,7,150680,0.376,0.000202,10,0.545,-7.546,1,8,https://p.scdn.co/mp3-preview/33bbb84c3776b4ac866d329d1df6600c58f94c1a?cid=6d24f4609a484836999313e6e4f33db8,17ikJCmhsvHLfJ5TylG7St,Not Tonight - Live At The Phoenix: 2005,0.0242,85.482,4,https://api.spotify.com/v1/tracks/17ikJCmhsvHLfJ5TylG7St,5,0.62
2980,0.0515,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/3aZLMSDAbpwRCZoeH0cVGZ,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.559,7,207200,0.587,0.0,3,0.382,-5.778,1,8,https://p.scdn.co/mp3-preview/55ef6d6c61bdf28b0fd13bb1398658dfce45deee?cid=6d24f4609a484836999313e6e4f33db8,3aZLMSDAbpwRCZoeH0cVGZ,Where Does The Good Go - Live At The Phoenix: 2005,0.0468,109.223,4,https://api.spotify.com/v1/tracks/3aZLMSDAbpwRCZoeH0cVGZ,7,0.497
2981,0.0204,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/3gbuVaHvhj5OmmAPD1UcmH,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.51,7,199680,0.893,0.00574,8,0.742,-3.902,0,9,https://p.scdn.co/mp3-preview/d0d6fce17b72c270486540981b0da94313a6d583?cid=6d24f4609a484836999313e6e4f33db8,3gbuVaHvhj5OmmAPD1UcmH,Monday Monday Monday - Live At The Phoenix: 2005,0.0433,120.743,4,https://api.spotify.com/v1/tracks/3gbuVaHvhj5OmmAPD1UcmH,4,0.493
2982,0.016,1dYRRNTOC6KA94HxqyhES1,Passive Aggressive: Singles 2002-2010,https://api.spotify.com/v1/audio-analysis/4xZIAGiN23aRfe1RtP7fOw,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,0.428,2,177239,0.91,0.772,7,0.224,-6.988,0,8,,4xZIAGiN23aRfe1RtP7fOw,Slottet,0.0493,95.711,4,https://api.spotify.com/v1/tracks/4xZIAGiN23aRfe1RtP7fOw,6,0.525
2983,0.00341,1dYRRNTOC6KA94HxqyhES1,Passive Aggressive: Singles 2002-2010,https://api.spotify.com/v1/audio-analysis/7imr3QCi7JpnKa5J64BAj0,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,0.234,2,172640,0.338,0.759,7,0.0549,-2.788,1,8,,7imr3QCi7JpnKa5J64BAj0,Liebling,0.0862,98.077,4,https://api.spotify.com/v1/tracks/7imr3QCi7JpnKa5J64BAj0,1,0.484
2984,0.0507,1dYRRNTOC6KA94HxqyhES1,Passive Aggressive: Singles 2002-2010,https://api.spotify.com/v1/audio-analysis/1ecnMEsaS7aarKTEOM48W9,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,0.435,2,117427,0.974,0.518,0,0.364,-6.305,1,7,,1ecnMEsaS7aarKTEOM48W9,The Idle Urban Contemporaries,0.0645,96.075,4,https://api.spotify.com/v1/tracks/1ecnMEsaS7aarKTEOM48W9,11,0.716
2985,0.233,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/2cotH3PvSo9qqQcUVMZTrR,"5doDInHCvRMOOapyaos2AE,4f4nNjBrplAlN14i8Yuj2m","Hot Sugar,Baghdaddy",0.808,1,194430,0.386,0.811,2,0.054,-5.683,0,10,https://p.scdn.co/mp3-preview/35ceafb6f91d89b6ea97d9f47184177f4204f0c6?cid=6d24f4609a484836999313e6e4f33db8,2cotH3PvSo9qqQcUVMZTrR,Trapper Keepr (feat. Baghdaddy),0.0862,79.01,4,https://api.spotify.com/v1/tracks/2cotH3PvSo9qqQcUVMZTrR,30,0.246
2986,0.185,4WiV2X6FVBQt2bYQV1p8re,Armada - Amsterdam Dance Event 2010,https://api.spotify.com/v1/audio-analysis/0JzI0GYLa9kSVRdMRJxoRE,"1xT5p0VBpnZDrvVSjX9sri,5T8x61HRsjZo0CwH1rs6Kf","Dash Berlin,Susana",0.822,1,274014,0.787,0.692,7,0.108,-7.455,1,8,https://p.scdn.co/mp3-preview/24ee9293d9a4be033fbfad24f6e78023d37bbc7c?cid=6d24f4609a484836999313e6e4f33db8,0JzI0GYLa9kSVRdMRJxoRE,Wired - Dash Berlin 4AM Mix [Short Version],0.0468,134.017,4,https://api.spotify.com/v1/tracks/0JzI0GYLa9kSVRdMRJxoRE,2,0.205
2987,0.19,57GFpUvxvtmfbUEk8zrsye,Životní Režim (Bigbít 1976-2010),https://api.spotify.com/v1/audio-analysis/0j9PScroVjJZkPNaEKe5kr,"2F8FNe31deds5DKKc7Bzcn,2GA8Cwcz47pWCBT628IQT1","Vladimir Misik,ETC.",0.459,1,178987,0.903,0.000206,9,0.428,-6.044,1,12,https://p.scdn.co/mp3-preview/f98757af6f0df874f1fe2fbc3bf52379f0955ed4?cid=6d24f4609a484836999313e6e4f33db8,0j9PScroVjJZkPNaEKe5kr,Taxůvku Jsme Chytli,0.155,109.277,4,https://api.spotify.com/v1/tracks/0j9PScroVjJZkPNaEKe5kr,1,0.549
2988,0.0428,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/4WWMyiEt4nlq46bP1uqpU3,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.314,7,238200,0.95,0.138,2,0.899,-2.699,1,8,https://p.scdn.co/mp3-preview/bb0b5b951ad32aa32e21486771299833e4e13636?cid=6d24f4609a484836999313e6e4f33db8,4WWMyiEt4nlq46bP1uqpU3,I Bet It Stung - Live At The Phoenix: 2005,0.0649,129.348,4,https://api.spotify.com/v1/tracks/4WWMyiEt4nlq46bP1uqpU3,1,0.491
2989,0.0531,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/7exb9EvzZI6W6FEpm4NRs4,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.757,6,151893,0.816,0.000225,9,0.0829,-5.128,0,8,https://p.scdn.co/mp3-preview/81a8e51a9fd1ad6321c10ac536c298db67cfd694?cid=6d24f4609a484836999313e6e4f33db8,7exb9EvzZI6W6FEpm4NRs4,Night Watch,0.0318,125.023,4,https://api.spotify.com/v1/tracks/7exb9EvzZI6W6FEpm4NRs4,8,0.927
2990,0.505,57GFpUvxvtmfbUEk8zrsye,Životní Režim (Bigbít 1976-2010),https://api.spotify.com/v1/audio-analysis/7kElrDuhzlMUWDqOf04Hzh,"2F8FNe31deds5DKKc7Bzcn,2GA8Cwcz47pWCBT628IQT1","Vladimir Misik,ETC.",0.673,1,285573,0.822,0.00112,9,0.0756,-6.482,1,11,https://p.scdn.co/mp3-preview/c6337898ce8163c46c07fcf08ea41e5204be326a?cid=6d24f4609a484836999313e6e4f33db8,7kElrDuhzlMUWDqOf04Hzh,Sladké Je Žít,0.174,117.487,4,https://api.spotify.com/v1/tracks/7kElrDuhzlMUWDqOf04Hzh,14,0.751
2991,0.395,06yfWtGFsaQ8932pYyGAoa,Hattrick (FCB-Maischtertracks 2010-2012),https://api.spotify.com/v1/audio-analysis/16KqSIZWWYrYbSo5a9vbKx,76ihar31XgTtwjG1Kv686A,Triplenine,0.545,1,210609,0.835,0.0,6,0.122,-6.829,0,12,https://p.scdn.co/mp3-preview/c8fe11afb6c20452d1b19e9ec38c71a1da991372?cid=6d24f4609a484836999313e6e4f33db8,16KqSIZWWYrYbSo5a9vbKx,Das isch Macht - Maischtertrack 2011,0.249,93.282,4,https://api.spotify.com/v1/tracks/16KqSIZWWYrYbSo5a9vbKx,2,0.498
2992,0.00231,3cjCKo7WQkhBIZG9HvZN5i,Mashed Up Summer Of 2010,https://api.spotify.com/v1/audio-analysis/0D9BlKhVgB2GDiq5nwcYqL,3n6DxOAaKCu5aR076SzKcp,DJ Crazy J Rodriguez,0.784,1,247667,0.646,0.00131,3,0.194,-7.501,0,9,https://p.scdn.co/mp3-preview/3a153d1ca34649c69e25158826f04fa265216825?cid=6d24f4609a484836999313e6e4f33db8,0D9BlKhVgB2GDiq5nwcYqL,NirGaga,0.0342,120.134,4,https://api.spotify.com/v1/tracks/0D9BlKhVgB2GDiq5nwcYqL,13,0.729
2993,0.0477,73iVQndgikX2BpxklY2b5S,Live At Wembley Arena 2010,https://api.spotify.com/v1/audio-analysis/0f4Yg6NFCV8QpH8xJmhVuo,5AEG63ajney2BoDXi0Vb84,Bad Company,0.454,1,340546,0.892,0.0,7,0.91,-7.659,1,10,https://p.scdn.co/mp3-preview/0431d3266fdd041eeebad614bd6b1a6190041457?cid=6d24f4609a484836999313e6e4f33db8,0f4Yg6NFCV8QpH8xJmhVuo,Deal with the Preacher,0.0962,127.231,4,https://api.spotify.com/v1/tracks/0f4Yg6NFCV8QpH8xJmhVuo,16,0.438
2994,0.114,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/4Vv58mfgfGt0nIlisMeswF,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.664,2,170467,0.88,0.0,2,0.112,-6.053,0,9,https://p.scdn.co/mp3-preview/50055c650b49b22a2c1095f943f2eced8d908606?cid=6d24f4609a484836999313e6e4f33db8,4Vv58mfgfGt0nIlisMeswF,Proud,0.0878,102.549,4,https://api.spotify.com/v1/tracks/4Vv58mfgfGt0nIlisMeswF,2,0.786
2995,0.00505,3Ym930Ps13YO62OvXwOble,Essentials of 2010: Progressive Trance,https://api.spotify.com/v1/audio-analysis/0KoUaHFGsKyKo7ELXTa8g3,5689fXaoEmJsLSPv3y18An,Invisible Reality,0.751,1,545336,0.886,0.848,2,0.101,-7.901,1,0,https://p.scdn.co/mp3-preview/5d671bcf7817af1c294158e3426b4e6fd5b7b114?cid=6d24f4609a484836999313e6e4f33db8,0KoUaHFGsKyKo7ELXTa8g3,Pictures from Tomorrow,0.0475,125.011,4,https://api.spotify.com/v1/tracks/0KoUaHFGsKyKo7ELXTa8g3,10,0.793
2996,0.139,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/0wiYaOeZQMokVm75C2l8P0,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.567,2,162293,0.929,0.0,2,0.32,-4.641,1,8,https://p.scdn.co/mp3-preview/94f2198c7f831df5ae6b4fc2e7054cc651be3bc2?cid=6d24f4609a484836999313e6e4f33db8,0wiYaOeZQMokVm75C2l8P0,Freedom,0.0601,105.494,4,https://api.spotify.com/v1/tracks/0wiYaOeZQMokVm75C2l8P0,7,0.88
2997,0.000583,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/2Ds3kLv39HkmCX4EKKkPns,5doDInHCvRMOOapyaos2AE,Hot Sugar,0.7,1,205176,0.673,0.867,2,0.101,-5.721,1,9,https://p.scdn.co/mp3-preview/07e5327a0e531a2fc9d89bb788f5df769dd931bf?cid=6d24f4609a484836999313e6e4f33db8,2Ds3kLv39HkmCX4EKKkPns,Rat God,0.118,169.898,4,https://api.spotify.com/v1/tracks/2Ds3kLv39HkmCX4EKKkPns,21,0.415
2998,0.034,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/2TEyVcyMcBUcVsYfyq4l4v,5doDInHCvRMOOapyaos2AE,Hot Sugar,0.653,1,168649,0.526,0.85,7,0.0834,-5.875,1,9,https://p.scdn.co/mp3-preview/4b36b6b9385287c4fcdb9b4251681b88f1b7a683?cid=6d24f4609a484836999313e6e4f33db8,2TEyVcyMcBUcVsYfyq4l4v,Slow-Mo Helicopters,0.0286,74.002,4,https://api.spotify.com/v1/tracks/2TEyVcyMcBUcVsYfyq4l4v,24,0.112
2999,0.0591,73iVQndgikX2BpxklY2b5S,Live At Wembley Arena 2010,https://api.spotify.com/v1/audio-analysis/335XPl8vxxyuipo5JouSlt,5AEG63ajney2BoDXi0Vb84,Bad Company,0.471,1,334019,0.704,5.81e-06,4,0.981,-7.924,0,11,https://p.scdn.co/mp3-preview/31801cfbeb37b0a14d6a0458bb97599c6897c895?cid=6d24f4609a484836999313e6e4f33db8,335XPl8vxxyuipo5JouSlt,Electric Land,0.0462,113.691,4,https://api.spotify.com/v1/tracks/335XPl8vxxyuipo5JouSlt,8,0.472
3000,0.00466,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/3G4dUnmeEjpw9qPhiaySQW,5doDInHCvRMOOapyaos2AE,Hot Sugar,0.658,1,180870,0.565,0.823,5,0.13,-12.834,1,10,https://p.scdn.co/mp3-preview/10afd74c1d163d8f6a9a1caa0d4e3220a4e8c583?cid=6d24f4609a484836999313e6e4f33db8,3G4dUnmeEjpw9qPhiaySQW,Oxy Od,0.0457,138.035,4,https://api.spotify.com/v1/tracks/3G4dUnmeEjpw9qPhiaySQW,19,0.073
3001,0.00653,73iVQndgikX2BpxklY2b5S,Live At Wembley Arena 2010,https://api.spotify.com/v1/audio-analysis/3XU6T6leoMs1ueTaKEmfX0,5AEG63ajney2BoDXi0Vb84,Bad Company,0.506,1,243742,0.919,5.71e-06,5,0.835,-6.006,1,12,https://p.scdn.co/mp3-preview/b02ef97893cc74f2b75161dcccd48c45a2837a3e?cid=6d24f4609a484836999313e6e4f33db8,3XU6T6leoMs1ueTaKEmfX0,Honey Child,0.0632,126.436,4,https://api.spotify.com/v1/tracks/3XU6T6leoMs1ueTaKEmfX0,2,0.58
3002,0.0314,2tifw3DY57Pbn9Bt73uvb7,Les guerres d'apostasie (2001 - 2010),https://api.spotify.com/v1/audio-analysis/4CA2mIWsSn1zxigiL131M3,4NKumVnSozo1F50Wji9ddY,Alpha 5.20,0.745,1,195080,0.778,0.0,5,0.373,-2.793,0,12,https://p.scdn.co/mp3-preview/00dd2134aafa97be07135390f0a8797cada31c03?cid=6d24f4609a484836999313e6e4f33db8,4CA2mIWsSn1zxigiL131M3,Je voudrai pas de leur pitié,0.24,143.421,4,https://api.spotify.com/v1/tracks/4CA2mIWsSn1zxigiL131M3,11,0.518
3003,0.0154,0zjPj2Z2KlWIZDA8rVQ7nl,Matawan - Collected Works 2010-2014,https://api.spotify.com/v1/audio-analysis/71DVqOqGk0hRPo5mXIZagw,4nhaUpMjrBW8vywsP2yzzD,Planning For Burial,0.131,1,368000,0.227,0.802,5,0.0958,-14.373,1,11,https://p.scdn.co/mp3-preview/9d0a2f662d57f42424858faa0e6d46a5a97cee7c?cid=6d24f4609a484836999313e6e4f33db8,71DVqOqGk0hRPo5mXIZagw,Sleeping in Separate Rooms,0.0428,99.825,4,https://api.spotify.com/v1/tracks/71DVqOqGk0hRPo5mXIZagw,1,0.0559
3004,0.00478,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/7rvnbi8BQO6vCCj1q8WgcO,"5doDInHCvRMOOapyaos2AE,5AoXSiM511L4To0AN5oZVB","Hot Sugar,Space Jesus",0.728,1,198349,0.261,0.909,11,0.0877,-12.332,0,9,https://p.scdn.co/mp3-preview/963f9b557ffeb80b10af4d0025baa6cbc102adc1?cid=6d24f4609a484836999313e6e4f33db8,7rvnbi8BQO6vCCj1q8WgcO,Tragic Bonds (feat. Space Jesus),0.073,91.999,4,https://api.spotify.com/v1/tracks/7rvnbi8BQO6vCCj1q8WgcO,29,0.134
3005,0.247,2tifw3DY57Pbn9Bt73uvb7,Les guerres d'apostasie (2001 - 2010),https://api.spotify.com/v1/audio-analysis/3iTryY3ll66JDsFfhexu52,4NKumVnSozo1F50Wji9ddY,Alpha 5.20,0.474,2,272387,0.899,0.0,8,0.331,-2.835,0,12,https://p.scdn.co/mp3-preview/9e019c5cc4bb4054c22165e3b843415ae1e31758?cid=6d24f4609a484836999313e6e4f33db8,3iTryY3ll66JDsFfhexu52,Les larmes du soleil,0.451,91.139,4,https://api.spotify.com/v1/tracks/3iTryY3ll66JDsFfhexu52,7,0.813
3006,0.848,1dYRRNTOC6KA94HxqyhES1,Passive Aggressive: Singles 2002-2010,https://api.spotify.com/v1/audio-analysis/0Dn0CY0AAremy6r3YzNt7t,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,0.376,2,56293,0.494,0.87,4,0.356,-13.859,0,7,,0Dn0CY0AAremy6r3YzNt7t,Tåget,0.0555,118.041,4,https://api.spotify.com/v1/tracks/0Dn0CY0AAremy6r3YzNt7t,5,0.44
3007,0.0304,0nbJXTbwfQ7WoY16uMSFia,OX 2010: A Street Odyssey,https://api.spotify.com/v1/audio-analysis/137GUhfRF0CGHzrlL1os3L,"00fUxTsDQ3TMlro9Abk6bG,650LgUuUik20GvuNxwBY3T,2yQf6b8hxahZaT5dHlWaB1","Vast Aire,Vordul Mega,Raekwon",0.517,1,218800,0.805,0.0,11,0.119,-3.515,0,11,https://p.scdn.co/mp3-preview/0376509f8e0f34fd5b9c2803a3a43f5c92f77c12?cid=6d24f4609a484836999313e6e4f33db8,137GUhfRF0CGHzrlL1os3L,Thor's Hammer (feat. Raekwon & Vordul Mega),0.324,93.239,4,https://api.spotify.com/v1/tracks/137GUhfRF0CGHzrlL1os3L,12,0.394
3008,0.279,3KbJaicb7v1TL8yZGFF2gQ,Legacy - Greatest Hits 2000-2010,https://api.spotify.com/v1/audio-analysis/2SNGDKasfHVgQhHbMb7Pya,5OymbiST7wm1LKk7B0Esw5,Ryan Farish,0.32,1,438364,0.809,0.857,4,0.11,-4.89,1,10,https://p.scdn.co/mp3-preview/799169e0e33b41c85b7d7fbc9c4834f487fce5e6?cid=6d24f4609a484836999313e6e4f33db8,2SNGDKasfHVgQhHbMb7Pya,Clouds of Heaven,0.0362,187.959,4,https://api.spotify.com/v1/tracks/2SNGDKasfHVgQhHbMb7Pya,15,0.346
3009,0.154,2tifw3DY57Pbn9Bt73uvb7,Les guerres d'apostasie (2001 - 2010),https://api.spotify.com/v1/audio-analysis/0FsGa3994xZ8kF3dO8hVY1,4NKumVnSozo1F50Wji9ddY,Alpha 5.20,0.62,1,241027,0.905,0.0,10,0.78,-3.906,0,12,https://p.scdn.co/mp3-preview/50568d39bcc31a7c3aec649556f007ef3f55e52c?cid=6d24f4609a484836999313e6e4f33db8,0FsGa3994xZ8kF3dO8hVY1,Dans mon coeur,0.434,82.321,4,https://api.spotify.com/v1/tracks/0FsGa3994xZ8kF3dO8hVY1,5,0.748
3010,0.614,29X3GBy2coXphjLptBQeE3,1960 - 2010: Candid 50th Anniversary,https://api.spotify.com/v1/audio-analysis/0DuzrcuNbquVx8CDID5Dxd,"3CBm50kv1cVuC6cZ2xdyQL,2RoFymB5k9pWkAtFIaMl7I,0JM134st8VY7Ld9T2wQiH0,6QMdh0qHe4YG3kb8lDc8Vx,0EVTtmYUUanPKBFdPcSYiv,0A9p7WNA1VwxVyrjx92Z9F,1xIC7zdokMyFfUiFOnDw4o,6jrlNnS5B830kpi40j3S6g,1r3tcIcGRifkOvBDJn8wbq,3UcqhHuevCjo9XHneXhoiD","Walter Benton,Ray Mantilla,Coleman Hawkins,James Schenck,Booker Little,Abbey Lincoln,Julian Priester,Max Roach,Tomas Duvall,Michael Olatunji",0.334,1,369000,0.429,0.000128,3,0.149,-13.617,1,12,https://p.scdn.co/mp3-preview/d16178d455931da19f7b4639df8e8f7a3e6586a1?cid=6d24f4609a484836999313e6e4f33db8,0DuzrcuNbquVx8CDID5Dxd,Freedom Day,0.0442,86.501,4,https://api.spotify.com/v1/tracks/0DuzrcuNbquVx8CDID5Dxd,3,0.565
3011,0.121,2Xx9iqPEwiJZpsvX5pduny,The Complete Recollection: 1999 - 2010,https://api.spotify.com/v1/audio-analysis/0U4oA6yh9yMJIENH9XHOsJ,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,0.563,7,259293,0.697,0.00159,11,0.626,-4.301,0,8,https://p.scdn.co/mp3-preview/eca9b115217afdbf34afe78870602ab45c4eab5b?cid=6d24f4609a484836999313e6e4f33db8,0U4oA6yh9yMJIENH9XHOsJ,Downtown - Live At The Phoenix: 2005,0.0329,120.49,4,https://api.spotify.com/v1/tracks/0U4oA6yh9yMJIENH9XHOsJ,9,0.167
3012,0.0652,1JlqGzyyDceYPG0q9LyQlh,40 Summer Trance Hits 2010,https://api.spotify.com/v1/audio-analysis/1dQhSxNLs9b48dspYL0fZi,"75QkThT0zntekQ1UU7NUfi,2CQvHgRdC5EhDHVDnfc3As,4HL1sjT5xWS0WP2i8zM9Ao,6ySxYu68zTsO5ghsThpGtS","Fabio XB,Ronnie Play,Gabriel Cage,Cosmic Gate",0.77,1,252330,0.52,0.798,0,0.118,-14.088,0,7,https://p.scdn.co/mp3-preview/dc219333f79604abc9c4b0a42f0d0aede214e7ea?cid=6d24f4609a484836999313e6e4f33db8,1dQhSxNLs9b48dspYL0fZi,Inside Of You - Cosmic Gate Remix,0.109,132.023,4,https://api.spotify.com/v1/tracks/1dQhSxNLs9b48dspYL0fZi,39,0.0465
3013,0.00213,7Ibycnspc9CVOR6fkZzrqK,Skeletons (Collected Instrumentals 2010-2014),https://api.spotify.com/v1/audio-analysis/2Iq0LdBjz1ECIUMFYTdrA4,5doDInHCvRMOOapyaos2AE,Hot Sugar,0.766,1,261818,0.797,0.903,2,0.327,-9.722,1,10,https://p.scdn.co/mp3-preview/16be41f091b267f9bebe725f6b8bea07df6f7a45?cid=6d24f4609a484836999313e6e4f33db8,2Iq0LdBjz1ECIUMFYTdrA4,Hiiiiiii,0.0556,99.003,4,https://api.spotify.com/v1/tracks/2Iq0LdBjz1ECIUMFYTdrA4,11,0.323
3014,0.368,73iVQndgikX2BpxklY2b5S,Live At Wembley Arena 2010,https://api.spotify.com/v1/audio-analysis/2QfKc8legewqv57qec4B0D,5AEG63ajney2BoDXi0Vb84,Bad Company,0.487,1,271244,0.698,0.0,7,0.694,-9.416,1,11,https://p.scdn.co/mp3-preview/8fcf1cd5908a84a30933b5495a43b04e974139e3?cid=6d24f4609a484836999313e6e4f33db8,2QfKc8legewqv57qec4B0D,Young Blood,0.316,116.141,4,https://api.spotify.com/v1/tracks/2QfKc8legewqv57qec4B0D,5,0.456
3015,0.532,3KbJaicb7v1TL8yZGFF2gQ,Legacy - Greatest Hits 2000-2010,https://api.spotify.com/v1/audio-analysis/0zgV6lC6GkiCUfxdosTodZ,5OymbiST7wm1LKk7B0Esw5,Ryan Farish,0.582,1,306960,0.644,0.121,9,0.128,-5.892,0,10,https://p.scdn.co/mp3-preview/a0d22179e2971cd32ab3c281785d9562f75453e6?cid=6d24f4609a484836999313e6e4f33db8,0zgV6lC6GkiCUfxdosTodZ,In This Moment,0.0278,120.026,4,https://api.spotify.com/v1/tracks/0zgV6lC6GkiCUfxdosTodZ,14,0.193
3016,0.144,1dYRRNTOC6KA94HxqyhES1,Passive Aggressive: Singles 2002-2010,https://api.spotify.com/v1/audio-analysis/2ZvhxLvDbmcyaf2WhFOoZ2,0utS63XytOEVN1EtzWhJpG,The Radio Dept.,0.435,2,198693,0.891,0.96,7,0.253,-3.659,1,8,,2ZvhxLvDbmcyaf2WhFOoZ2,We Would Fall Against The Tide,0.0346,130.188,4,https://api.spotify.com/v1/tracks/2ZvhxLvDbmcyaf2WhFOoZ2,2,0.696
3017,0.00515,45CkfLvmv7Aub6mFc7QwI8,So Red The Rose,https://api.spotify.com/v1/audio-analysis/0ATUHb5CPSaJhD63fX0O2e,2HMuzFmTtwL4ur1zJNCU7f,Arcadia,0.615,2,425787,0.728,0.00746,9,0.0555,-11.097,0,10,https://p.scdn.co/mp3-preview/385f2878bb1ae28599f6652d57c822ff550b80a1?cid=6d24f4609a484836999313e6e4f33db8,0ATUHb5CPSaJhD63fX0O2e,"The Promise - 12"" Mix;2010 Remastered Version",0.0385,116.932,4,https://api.spotify.com/v1/tracks/0ATUHb5CPSaJhD63fX0O2e,8,0.633
3018,0.507,4EzfNOxj3G651pQvKEh78K,UnverwechselBar - Die ultimative Hitbox,https://api.spotify.com/v1/audio-analysis/21FbeSO80Dq1g2KdylALQE,7DcGRxTtG2j0Kp2SVHxDi5,Claudia Jung,0.494,1,227840,0.485,4.29e-06,1,0.142,-5.603,1,8,,21FbeSO80Dq1g2KdylALQE,Wer die Sehnsucht kennt - Version 2010,0.0249,97.913,4,https://api.spotify.com/v1/tracks/21FbeSO80Dq1g2KdylALQE,35,0.192
