,acousticness,album_id,album_name,analysis_url,artist_ids,artist_names,danceability,disc_number,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,popularity,preview_url,song_id,song_name,speechiness,tempo,time_signature,track_href,track_number,valence
1168,0.189,3pc4LwOAgSjzQ4R9DgeXm6,La Historia 1980-2000,https://api.spotify.com/v1/audio-analysis/1zqvFrjLDJouLCBRC8G6s7,5v3TYN6Mmi5vxV2uSOfXot,Guaco,0.809,1,260840,0.917,1.9e-05,6,0.0911,-5.482,0,21,https://p.scdn.co/mp3-preview/dce854785c3a23f510e2a989a5a1bd0d3d672b0c?cid=6d24f4609a484836999313e6e4f33db8,1zqvFrjLDJouLCBRC8G6s7,Pastelero,0.0665,104.052,4,https://api.spotify.com/v1/tracks/1zqvFrjLDJouLCBRC8G6s7,2,0.85
1169,0.631,1VgJ9FxJXQBbr0rXrTTiER,Doc's Da Name 2000,https://api.spotify.com/v1/audio-analysis/7j4webDxeNS6gxMLbCrVBb,"7xTKLpo7UCzXSnlH7fOIoM,2j9eM5YlxozLOZE8ylZEi9","Redman,Drama Squad",0.547,1,125067,0.821,0.0,6,0.141,-13.735,0,18,,7j4webDxeNS6gxMLbCrVBb,Pain In Da Ass Stewardess,0.876,111.456,3,https://api.spotify.com/v1/tracks/7j4webDxeNS6gxMLbCrVBb,13,0.337
1170,0.753,1VgJ9FxJXQBbr0rXrTTiER,Doc's Da Name 2000,https://api.spotify.com/v1/audio-analysis/0tdBHtax7xGytFymWnBYZe,"7xTKLpo7UCzXSnlH7fOIoM,2j9eM5YlxozLOZE8ylZEi9","Redman,Drama Squad",0.731,1,81067,0.641,0.0,6,0.681,-12.05,0,18,,0tdBHtax7xGytFymWnBYZe,Million Chicken March (2 Hot 4 TV)(Skit),0.931,72.127,4,https://api.spotify.com/v1/tracks/0tdBHtax7xGytFymWnBYZe,10,0.682
1171,0.411,5EGi6pUMlx1UfSCrfYUisa,Tical 2000: Judgement Day,https://api.spotify.com/v1/audio-analysis/7k3fT979qBXrVRIAhu58BP,"4VmEWwd8y9MCLwexFMdpwt,7CrVv4zLga71gdlMOMfjXL","Method Man,Street Life",0.726,1,99160,0.735,0.0,11,0.102,-6.785,1,19,,7k3fT979qBXrVRIAhu58BP,Snuffed Out - Skit,0.426,89.991,4,https://api.spotify.com/v1/tracks/7k3fT979qBXrVRIAhu58BP,21,0.665
1172,0.187,515AhHBJ9R1lkjKQwapu3j,Illegal Business? 2000,https://api.spotify.com/v1/audio-analysis/3OQFTAzMnHdxBX3cjLmfvZ,18jS3V7OkXYfDu3CEK6a0T,Mac Mall,0.611,1,339267,0.677,0.0,4,0.132,-4.911,0,14,https://p.scdn.co/mp3-preview/6d1261e62a015850404f658629da6388ea2efd78?cid=6d24f4609a484836999313e6e4f33db8,3OQFTAzMnHdxBX3cjLmfvZ,People Ever Ask You?,0.346,81.724,4,https://api.spotify.com/v1/tracks/3OQFTAzMnHdxBX3cjLmfvZ,12,0.584
1173,0.105,3pc4LwOAgSjzQ4R9DgeXm6,La Historia 1980-2000,https://api.spotify.com/v1/audio-analysis/2gADFyhK8L3ovo8qFMuEK9,5v3TYN6Mmi5vxV2uSOfXot,Guaco,0.792,1,279467,0.923,1.89e-05,1,0.314,-6.478,0,21,https://p.scdn.co/mp3-preview/058326177354a45a2cd8df750541c47689c44555?cid=6d24f4609a484836999313e6e4f33db8,2gADFyhK8L3ovo8qFMuEK9,La Turbulencia,0.0905,105.167,4,https://api.spotify.com/v1/tracks/2gADFyhK8L3ovo8qFMuEK9,10,0.697
1174,0.000375,1lCbwoqvSJMbs6KjdUllDp,Bass Computer 2000,https://api.spotify.com/v1/audio-analysis/5MgUMROYTzOTyIkd4YR5kZ,0ETj8Fz7tzn3vCHKFhbRLU,Techmaster P.E.B.,0.637,1,225960,0.337,0.885,2,0.163,-15.711,1,14,https://p.scdn.co/mp3-preview/b035180cab9b032ad299b921833cef3f0410f954?cid=6d24f4609a484836999313e6e4f33db8,5MgUMROYTzOTyIkd4YR5kZ,Don't Stop The Music,0.0419,100.031,4,https://api.spotify.com/v1/tracks/5MgUMROYTzOTyIkd4YR5kZ,3,0.211
1175,0.247,4Trkj1pTwvNUasJTM6fsSQ,New Mexico Music 2000,https://api.spotify.com/v1/audio-analysis/4UBGkmbPCF68aXW81EjpEn,0x9hzKYHkeIE06QogQEioy,"Al Hurricane, Jr.",0.637,1,143440,0.586,0.000174,4,0.326,-8.447,1,14,https://p.scdn.co/mp3-preview/d6c6ec565ba9f5462395c713dae160cd573590ba?cid=6d24f4609a484836999313e6e4f33db8,4UBGkmbPCF68aXW81EjpEn,Mas de Lo Que Merecias,0.0249,127.633,3,https://api.spotify.com/v1/tracks/4UBGkmbPCF68aXW81EjpEn,2,0.791
1176,0.0683,2EYvS50FKBryMpvBN91z3M,2000 B.C.,https://api.spotify.com/v1/audio-analysis/1kFvXM1oMhfLhTr5ZY0zeY,"2lQvoGjN6jJfsAkaywtgrB,1Z4zdgvUd72cTVb506I6xt,0JYmatsiEQMn2v5KchV8u2,6NyJIFHAePjHR1pFxwisqz","Canibus,Rass Kass,Killah Priest,Kurupt",0.838,1,359507,0.65,3.29e-06,7,0.101,-9.398,1,16,,1kFvXM1oMhfLhTr5ZY0zeY,Horsementality,0.342,96.272,4,https://api.spotify.com/v1/tracks/1kFvXM1oMhfLhTr5ZY0zeY,13,0.627
1177,0.385,3Qv5jNXJofEQhd28lGWW14,Boutique 2000,https://api.spotify.com/v1/audio-analysis/41SU3RAjHvkcZtFsdO4YAf,6Z112eJxKl1E3nAbYZBr7M,Victimas Del Doctor Cerebro,0.699,1,234227,0.431,0.0,5,0.153,-9.202,1,28,,41SU3RAjHvkcZtFsdO4YAf,Humanos,0.0326,110.051,4,https://api.spotify.com/v1/tracks/41SU3RAjHvkcZtFsdO4YAf,6,0.534
1178,0.394,69Uh176a9xHb9U4GS6XqWZ,Bachata 2000,https://api.spotify.com/v1/audio-analysis/4Jl3Lh6NsyiMJL4LKyhO2s,4vQV1LCGBdYAt5rIIPjSFZ,Frank Reyes,0.841,1,323253,0.666,1.01e-06,4,0.0642,-2.656,1,15,https://p.scdn.co/mp3-preview/9f64c3f6931ff36e70d305becb59b2c5ff3853f2?cid=6d24f4609a484836999313e6e4f33db8,4Jl3Lh6NsyiMJL4LKyhO2s,Vine A Decirte Adios,0.041,127.086,4,https://api.spotify.com/v1/tracks/4Jl3Lh6NsyiMJL4LKyhO2s,1,0.855
1179,0.645,53FE2BddqwRXwb1WCHYsli,Simplicity 2000,https://api.spotify.com/v1/audio-analysis/00NRnJP7yX1GmYsouotaL6,6gnvHPFDgWP4LiES4X0Ajz,Afterlife,0.612,1,319653,0.451,0.765,0,0.107,-7.986,1,27,https://p.scdn.co/mp3-preview/afdaf5b4196b0261498e48100f41f0f1475c51d4?cid=6d24f4609a484836999313e6e4f33db8,00NRnJP7yX1GmYsouotaL6,5Th & Avenida,0.026,98.034,4,https://api.spotify.com/v1/tracks/00NRnJP7yX1GmYsouotaL6,5,0.166
1180,0.34,4PnNHKhXs2O7EMOTd3kUUA,Serie 2000,https://api.spotify.com/v1/audio-analysis/279Y4CY3AN5TDzjMuYj7i9,5kSYZu0oC0RuXgwlv5qQxQ,La Diferenzia Dueto con Nydia Rojas,0.558,1,154573,0.467,0.0,10,0.0945,-6.899,1,13,https://p.scdn.co/mp3-preview/fb4519eb4079f24a84d6168c57f7baede85fcb07?cid=6d24f4609a484836999313e6e4f33db8,279Y4CY3AN5TDzjMuYj7i9,Hay Unos Ojos,0.0285,95.464,4,https://api.spotify.com/v1/tracks/279Y4CY3AN5TDzjMuYj7i9,10,0.664
1181,0.904,5IIkXL9mBTIePlj6FzdXXK,Gitarre 2000,https://api.spotify.com/v1/audio-analysis/3ivjle037P5PssE1B7tPGk,2apeY3VvLGjYP5jKUTc19H,Doyle Dykes,0.273,1,283333,0.347,0.947,9,0.149,-14.497,1,16,https://p.scdn.co/mp3-preview/f9d45cb099a2d09049c7a3ed6d9b752b2cc493cd?cid=6d24f4609a484836999313e6e4f33db8,3ivjle037P5PssE1B7tPGk,Nothing's Too Good (For A Friend),0.0395,152.525,4,https://api.spotify.com/v1/tracks/3ivjle037P5PssE1B7tPGk,2,0.211
1182,0.00177,108e0G0azaY6tk37IJVmPF,The Complete Roadrunner Collection 1993-2000,https://api.spotify.com/v1/audio-analysis/6mXWpNu9FUokwfND76Kofm,4gyzQpfG5YQZJt2jj0IkEl,Life Of Agony,0.404,1,282280,0.879,2.1e-05,7,0.336,-6.312,1,22,https://p.scdn.co/mp3-preview/e1a6a00e41ebe8f99309134213febd1bde3f0bfb?cid=6d24f4609a484836999313e6e4f33db8,6mXWpNu9FUokwfND76Kofm,Underground,0.0923,135.011,4,https://api.spotify.com/v1/tracks/6mXWpNu9FUokwfND76Kofm,2,0.379
1183,0.0284,09sp9WL23AehygIes4oBGE,The Studio Album Collection 1993-2000,https://api.spotify.com/v1/audio-analysis/1ePv3OxnGqpzlLc7mTOYhz,4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,0.668,5,217493,0.647,0.000349,6,0.134,-4.946,1,22,https://p.scdn.co/mp3-preview/b4ef98d838cd7d423af31232e98862db82f1de81?cid=6d24f4609a484836999313e6e4f33db8,1ePv3OxnGqpzlLc7mTOYhz,"Why, Pt. 2",0.0813,121.624,3,https://api.spotify.com/v1/tracks/1ePv3OxnGqpzlLc7mTOYhz,3,0.747
1184,0.71,0Mdfh45DTCAJsj0vkNWcdo,Biagio Antonacci Best Of (1989-2000),https://api.spotify.com/v1/audio-analysis/4oEYQAuioiPEIuR7sRsL4P,0Qd65xBSFzdm3zCEu2ThQF,Biagio Antonacci,0.549,1,254907,0.476,2.62e-06,0,0.122,-8.52,1,18,,4oEYQAuioiPEIuR7sRsL4P,Le Cose Che Hai Amato Di Più,0.0351,83.878,4,https://api.spotify.com/v1/tracks/4oEYQAuioiPEIuR7sRsL4P,2,0.186
1185,0.372,4eKJw6BMxUtFZuR1XqK3EF,Best of Chris Spheeris 1990-2000,https://api.spotify.com/v1/audio-analysis/4eNaoqgtPkVdNEJQ6SCdCZ,42hAALNK37w5Zx8dnGGLZ6,Chris Spheeris,0.623,1,221400,0.727,0.633,2,0.324,-8.013,0,24,https://p.scdn.co/mp3-preview/aa25f463e58a57fdf8d91daf05011a5524c4e97d?cid=6d24f4609a484836999313e6e4f33db8,4eNaoqgtPkVdNEJQ6SCdCZ,Lovers and Friends,0.0302,140.594,4,https://api.spotify.com/v1/tracks/4eNaoqgtPkVdNEJQ6SCdCZ,2,0.375
1186,0.979,0pVxC28TGjIk0SEqm7wUCD,Experience The Divine: Greatest Hits (2000),https://api.spotify.com/v1/audio-analysis/0s7bVY2An1HGDNcKUBVG4y,13y0kncDD4J9wxCyfKr10W,Bette Midler,0.446,1,248707,0.354,1.55e-06,0,0.786,-11.249,1,20,https://p.scdn.co/mp3-preview/94b6e67468ee787fd0e1f27a0e8f1f795e7c5b9e?cid=6d24f4609a484836999313e6e4f33db8,0s7bVY2An1HGDNcKUBVG4y,One for My Baby (And One More for the Road),0.206,80.567,4,https://api.spotify.com/v1/tracks/0s7bVY2An1HGDNcKUBVG4y,15,0.385
1187,0.0576,2zC7kGs118AVZqLFnXa4gP,2000's Hits,https://api.spotify.com/v1/audio-analysis/4gIU4ZUFdKogYtqaKkdsqw,7a1PK6ienJEFWR2kap0TF9,DanceArt,0.854,1,241000,0.691,0.000123,1,0.121,-7.535,0,20,https://p.scdn.co/mp3-preview/7c24ad81abe76212fc0eb1a0358780cf2a78f735?cid=6d24f4609a484836999313e6e4f33db8,4gIU4ZUFdKogYtqaKkdsqw,Just Dance,0.0647,119.016,4,https://api.spotify.com/v1/tracks/4gIU4ZUFdKogYtqaKkdsqw,3,0.797
1188,0.00372,3SiuB9c8fbBPbcXFuIYVCL,"Chronology, Volume One: 1996-2000",https://api.spotify.com/v1/audio-analysis/6CTu27WSiyHAJuAl2xZNJD,7uWXomGkKtIq9B4XgA3gch,Third Day,0.458,1,232613,0.791,0.000635,5,0.23,-5.65,1,17,https://p.scdn.co/mp3-preview/da8568b762c20614a95b30f8d18daa2ca2672089?cid=6d24f4609a484836999313e6e4f33db8,6CTu27WSiyHAJuAl2xZNJD,My Hope Is You 2006 (new recording),0.0359,107.021,4,https://api.spotify.com/v1/tracks/6CTu27WSiyHAJuAl2xZNJD,7,0.222
1189,0.316,1pFN1F1NXQR0SIWLy1FNle,Michael Schenker Group,https://api.spotify.com/v1/audio-analysis/70hpelELePIAlUeZjKgRlo,5uSY4FF3dZMCVSkZslKCHi,Michael Schenker Group,0.461,1,200067,0.379,0.000356,2,0.105,-9.743,0,19,https://p.scdn.co/mp3-preview/e687b2959dcfec1cdd5c7515b776f88e9cc84fdf?cid=6d24f4609a484836999313e6e4f33db8,70hpelELePIAlUeZjKgRlo,Tales of Mystery - 2000 Remaster,0.0294,124.875,4,https://api.spotify.com/v1/tracks/70hpelELePIAlUeZjKgRlo,8,0.392
1190,0.836,632t0m8ejm3Geu5rW1CELD,Carl & The Passions - So Tough (Remastered),https://api.spotify.com/v1/audio-analysis/1ZvNXGcoBNCsZDAvhTGVaB,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,0.0618,1,159093,0.302,0.77,3,0.118,-12.849,1,15,,1ZvNXGcoBNCsZDAvhTGVaB,Make It Good - Remastered 2000,0.0359,65.035,5,https://api.spotify.com/v1/tracks/1ZvNXGcoBNCsZDAvhTGVaB,6,0.112
1191,0.772,7pVXjvnvDkwWvxYJFcHRHe,RCA Country Legends: Jerry Reed,https://api.spotify.com/v1/audio-analysis/32IzrmolfRIpRgHCYZO910,3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,0.559,1,150360,0.947,0.000938,6,0.0896,-5.611,1,14,https://p.scdn.co/mp3-preview/c7896f8bf51268776635358562ee15c90b721a80?cid=6d24f4609a484836999313e6e4f33db8,32IzrmolfRIpRgHCYZO910,Guitar Man - Buddha Remastered - 2000,0.0697,103.571,4,https://api.spotify.com/v1/tracks/32IzrmolfRIpRgHCYZO910,11,0.79
1192,0.0944,6DKQCTjUfMPqKp46vGACTb,Pequeño Cabaret Ambulante,https://api.spotify.com/v1/audio-analysis/47gpZyBGCRr2gAzPyB9ecx,4uqzzJg3ww5eH7IgGV7DMT,Bunbury,0.415,1,268133,0.741,2.16e-05,9,0.873,-8.422,0,28,https://p.scdn.co/mp3-preview/fdbcdb4d2665a07bb8abc9c5f196ad6dc2290f3f?cid=6d24f4609a484836999313e6e4f33db8,47gpZyBGCRr2gAzPyB9ecx,Big-Bang - 2000 Remastered Version,0.06,117.868,4,https://api.spotify.com/v1/tracks/47gpZyBGCRr2gAzPyB9ecx,6,0.17
1193,0.0166,1ybmfBatQowYBzowJxE74Y,El Mar No Cesa- Edición Especial,https://api.spotify.com/v1/audio-analysis/1ZmIxNT8DDYQcvKIcwBfjo,"3qAPxVwIQRBuz5ImPUxpZT,48NRGRV9MmSBScnKTLztSt","Heroes Del Silencio,Phil Manzanera",0.584,2,248507,0.844,3.48e-06,5,0.127,-4.841,1,24,https://p.scdn.co/mp3-preview/67e0a9f0f9fa05e1b101169a300c3f1fb80c006c?cid=6d24f4609a484836999313e6e4f33db8,1ZmIxNT8DDYQcvKIcwBfjo,Flor Venenosa - 2000 Remastered Version,0.0323,110.404,4,https://api.spotify.com/v1/tracks/1ZmIxNT8DDYQcvKIcwBfjo,10,0.53
1194,0.912,5qfuMlbXxz7YsJUkStyNmH,Cahoots (Expanded Edition),https://api.spotify.com/v1/audio-analysis/1gvb37tK6cXkQpzm3PWPlY,4vpDg7Y7fU982Ds30zawDA,The Band,0.519,1,64200,0.433,0.00782,2,0.102,-12.498,0,12,,1gvb37tK6cXkQpzm3PWPlY,Cahoots Radio Commercial - Remastered 2000,0.158,90.337,4,https://api.spotify.com/v1/tracks/1gvb37tK6cXkQpzm3PWPlY,16,0.822
1195,0.278,0CfouXWRuBACnHhG0YLhww,Harder Than The Rest,https://api.spotify.com/v1/audio-analysis/6f6rkCmKgMKFQHCThY8xNJ,4DbtUTi2WsBNdruAZL2pNz,Culture,0.753,1,172733,0.47,0.0,6,0.104,-9.265,0,16,,6f6rkCmKgMKFQHCThY8xNJ,Free Again - 2000 Digital Remaster,0.191,146.048,4,https://api.spotify.com/v1/tracks/6f6rkCmKgMKFQHCThY8xNJ,7,0.963
1196,0.0307,28n4vKOfQNAevM2189Pfsm,Grandmaster Flash Presents: Salsoul Jam 2000,https://api.spotify.com/v1/audio-analysis/6C0SePnk70AODPW154DVVQ,1JfnADNz5yYEq3hrzlZHLk,Grandmaster Flash,0.474,1,3867600,0.745,0.00524,0,0.125,-11.309,1,20,https://p.scdn.co/mp3-preview/735be9eb0a4ba9b7266f4ad4d347331559321b7f?cid=6d24f4609a484836999313e6e4f33db8,6C0SePnk70AODPW154DVVQ,Salsoul Jam 2000 - Continuous Mix,0.117,115.826,4,https://api.spotify.com/v1/tracks/6C0SePnk70AODPW154DVVQ,1,0.811
1197,0.837,5tHHKAJTt7Xqm5q5v9rN9i,"Just for Laughs: The Archives, Vol. 51",https://api.spotify.com/v1/audio-analysis/7xGRBKI8Y2Vd7fn8gqoVgQ,5laue4niYRuypDdeGDLlbn,Tim Allen,0.678,1,253253,0.736,0.0,6,0.947,-14.705,1,11,https://p.scdn.co/mp3-preview/bc9f8b30722a4a4ef2e3a123d4e9d22776d93867?cid=6d24f4609a484836999313e6e4f33db8,7xGRBKI8Y2Vd7fn8gqoVgQ,Masculine TV Shows (Jfl 2000),0.915,35.468,3,https://api.spotify.com/v1/tracks/7xGRBKI8Y2Vd7fn8gqoVgQ,14,0.128
1198,0.756,6TCTvDPq9jtqaUEImbPWYZ,Milk Cow Blues,https://api.spotify.com/v1/audio-analysis/1FJH1XPD7TnPY1FMwT6vCt,"5W5bDNCqJ1jbCgTxDD0Cb3,5xLSa7l4IV1gsQfhAMvl0U","Willie Nelson,B.B. King",0.47,1,265867,0.577,0.0871,5,0.171,-7.663,1,13,,1FJH1XPD7TnPY1FMwT6vCt,Night Life - 2000 Album Version,0.06,71.111,4,https://api.spotify.com/v1/tracks/1FJH1XPD7TnPY1FMwT6vCt,12,0.163
1199,0.159,3X5jgDZcaiqRtUvwGO4uBs,The Rocky Horror Show (New Broadway Cast Recording (2000)),https://api.spotify.com/v1/audio-analysis/5kQZX1DB4iybhd5hGZiK19,"1NX0pyqbpVojdGSTF4P7eH,60uBOg6dkCmUjgPU80cRuo,7KLUKenP88WNsnb7MKa70M,0QVwiXnTOspN3hIwAnWBXA,6cwXc2ug0tDnlbdUsqVr5f,07l4IjPHWrdFqxDd68UNIJ","Sebastian LaCause,Tom Hewitt,Alice Ripley,Jarrod Emick,Dick Cavett,The Rocky Horror Show Ensemble (2000)",0.442,1,178693,0.782,0.0,0,0.496,-6.37,1,19,https://p.scdn.co/mp3-preview/9b3b606175781db515eebd5eb6e3120afa5b90d8?cid=6d24f4609a484836999313e6e4f33db8,5kQZX1DB4iybhd5hGZiK19,The Sword of Damocles,0.0638,169.388,4,https://api.spotify.com/v1/tracks/5kQZX1DB4iybhd5hGZiK19,7,0.541
1200,0.154,1EZJAudr1GHp3TXbRXfSDi,Live In The Classic City II,https://api.spotify.com/v1/audio-analysis/2YcSSxEujeQWd8R7z1Dgdd,54SHZF2YS3W87xuJKSvOVf,Widespread Panic,0.462,1,317720,0.901,0.636,4,0.543,-5.255,1,14,,2YcSSxEujeQWd8R7z1Dgdd,"This Part Of Town - Live From The Classic Center, Athens, GA/2000",0.0282,100.119,4,https://api.spotify.com/v1/tracks/2YcSSxEujeQWd8R7z1Dgdd,4,0.598
1201,0.431,2B6NtQv1oRA1uVD8qQC0k6,En Vivo,https://api.spotify.com/v1/audio-analysis/0ERbVYHFr6qzineYnQ9wpF,3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,0.494,1,263533,0.636,0.000111,0,0.637,-7.844,1,26,,0ERbVYHFr6qzineYnQ9wpF,Mi Mayor Necesidad - En Vivo en Puerto Rico - Teatro Bellas Artes /2000,0.112,164.704,4,https://api.spotify.com/v1/tracks/0ERbVYHFr6qzineYnQ9wpF,5,0.699
1202,0.304,29RCxn2H66nE9O1454d26L,Bowie At The Beeb (The Best Of The BBC),https://api.spotify.com/v1/audio-analysis/0euTTh8oQ5QxdVKm6T2GGV,59zDxyoFQn3LnnzwQAy7iq,David Bowie & The Spiders From Mars,0.606,2,201219,0.382,0.0,9,0.108,-8.936,1,21,https://p.scdn.co/mp3-preview/2e8aa8f525e2a4ee91542ab8d2d12cb1fa03e56b?cid=6d24f4609a484836999313e6e4f33db8,0euTTh8oQ5QxdVKm6T2GGV,"Lady Stardust - Sounds of the 70s - Bob Harris, Recorded 23.5.72, 2000 Remastered Version",0.0289,127.358,4,https://api.spotify.com/v1/tracks/0euTTh8oQ5QxdVKm6T2GGV,18,0.432
1203,0.246,7pVXjvnvDkwWvxYJFcHRHe,RCA Country Legends: Jerry Reed,https://api.spotify.com/v1/audio-analysis/4vvKxPOWQDEgogeurq7pcA,3kvy8do7n0qVqvlNFS4yOF,Jerry Reed,0.752,1,198000,0.861,0.0,9,0.2,-7.28,1,17,https://p.scdn.co/mp3-preview/bd60bca2dee1777b3247d37d645a2f0452ffef2f?cid=6d24f4609a484836999313e6e4f33db8,4vvKxPOWQDEgogeurq7pcA,She Got The Goldmine (I Got The Shaft) - Buddha Remastered - 2000,0.255,110.758,4,https://api.spotify.com/v1/tracks/4vvKxPOWQDEgogeurq7pcA,10,0.8
1204,0.128,1EZJAudr1GHp3TXbRXfSDi,Live In The Classic City II,https://api.spotify.com/v1/audio-analysis/4DGIJrL9gbkrQunQIPjzq3,54SHZF2YS3W87xuJKSvOVf,Widespread Panic,0.466,2,375440,0.968,0.00147,9,0.336,-3.427,1,14,,4DGIJrL9gbkrQunQIPjzq3,"Big Wooly Mammoth - Live From The Classic Center, Athens, GA/2000",0.0655,99.434,4,https://api.spotify.com/v1/tracks/4DGIJrL9gbkrQunQIPjzq3,6,0.582
1205,0.675,29RCxn2H66nE9O1454d26L,Bowie At The Beeb (The Best Of The BBC),https://api.spotify.com/v1/audio-analysis/0U9ZPFkXmGW4VNxISLGpHD,"0oSGxfWSnnOXhD2fKuz2Gy,5kjkpVNaIz2X2c9akVEawS","David Bowie,The Tony Visconti Trio",0.426,1,198160,0.624,0.0,9,0.0934,-8.546,0,32,https://p.scdn.co/mp3-preview/265d70bc4a8208f3ba319ca8445b27003c1b7026?cid=6d24f4609a484836999313e6e4f33db8,0U9ZPFkXmGW4VNxISLGpHD,"Port Of Amsterdam - The Sunday Show - Recorded 5.2.70, 2000 Remastered Version",0.479,85.408,4,https://api.spotify.com/v1/tracks/0U9ZPFkXmGW4VNxISLGpHD,7,0.568
1206,0.983,3kxyL2TTETS7NVOpvhHVyD,Lehár: Die Lustige Witwe,https://api.spotify.com/v1/audio-analysis/4fIx0q4mrpO6Q2FVspeLCr,"3O3SOoPYtUSjajTdIag0nT,3Qau8P8yVLwobKSrKs6PRb,121UbyOjJ77yaoC249saar,09KZU0NsS7jRa5p0SflmGY","Franz Lehár,Eberhard Waechter/Elisabeth Schwarzkopf/Philharmonia Orchestra/Lovro von Matacic,Lovro Von Matacic,Philharmonia Orchestra",0.206,2,148027,0.0759,0.0101,7,0.179,-20.477,1,24,https://p.scdn.co/mp3-preview/4b7654bbb4b94f2da94dd704270abff1e7dc2ce7?cid=6d24f4609a484836999313e6e4f33db8,4fIx0q4mrpO6Q2FVspeLCr,Die lustige Witwe (The Merry Widow) (2000 - Remaster): XIV. Lippen schweigen (Danilo/Hanna),0.0459,84.552,5,https://api.spotify.com/v1/tracks/4fIx0q4mrpO6Q2FVspeLCr,22,0.0648
1207,0.314,7sO5I9xrKG8cJCuScHUbkF,A Retrospective 1995-2000,https://api.spotify.com/v1/audio-analysis/2UAbjfpEFFRRcVcoXTIF1k,7AhDVqsNA5q46WKsRPXvoe,Son Volt,0.504,1,289707,0.348,0.144,4,0.0949,-8.87,1,14,https://p.scdn.co/mp3-preview/a0a221f33e726248d9d72c55ba49d42f2d4b0f77?cid=6d24f4609a484836999313e6e4f33db8,2UAbjfpEFFRRcVcoXTIF1k,Ain't No More Cane,0.028,126.135,4,https://api.spotify.com/v1/tracks/2UAbjfpEFFRRcVcoXTIF1k,14,0.287
1208,0.789,4Trkj1pTwvNUasJTM6fsSQ,New Mexico Music 2000,https://api.spotify.com/v1/audio-analysis/5egYWulEIaZPVgu71jO6g3,5oUdFQtuKG6NvooPNU6aPL,Steve Chavez,0.582,1,199653,0.299,0.0,0,0.174,-8.396,1,13,https://p.scdn.co/mp3-preview/9eaacd5114ac679a1c428b47f239e7bd2bd62803?cid=6d24f4609a484836999313e6e4f33db8,5egYWulEIaZPVgu71jO6g3,Aquella Noche,0.034,71.682,4,https://api.spotify.com/v1/tracks/5egYWulEIaZPVgu71jO6g3,12,0.342
1209,0.478,5RiAqjbCKNaqUOUq3vz9d5,Alive! 1975-2000,https://api.spotify.com/v1/audio-analysis/5JWZJfF56kLWyS5xqrNf4W,07XSN3sPlIlB2L2XNcTwJw,KISS,0.275,4,162750,0.854,0.0404,0,0.997,-9.146,1,15,,5JWZJfF56kLWyS5xqrNf4W,"Beth - Live At B.C. Place Stadium, Vancouver/1999",0.144,77.007,3,https://api.spotify.com/v1/tracks/5JWZJfF56kLWyS5xqrNf4W,14,0.39
1210,0.0535,5RiAqjbCKNaqUOUq3vz9d5,Alive! 1975-2000,https://api.spotify.com/v1/audio-analysis/6Da30HugtqeU46enDokak2,07XSN3sPlIlB2L2XNcTwJw,KISS,0.259,4,239640,0.989,0.806,1,0.988,-3.9,1,16,,6Da30HugtqeU46enDokak2,"Firehouse - Live At B.C. Place Stadium, Vancouver/1999",0.163,122.21,4,https://api.spotify.com/v1/tracks/6Da30HugtqeU46enDokak2,6,0.328
1211,0.000161,5RiAqjbCKNaqUOUq3vz9d5,Alive! 1975-2000,https://api.spotify.com/v1/audio-analysis/5E0NEU290QtfyC6r18MN72,07XSN3sPlIlB2L2XNcTwJw,KISS,0.202,3,330200,0.985,0.805,8,0.978,-4.86,1,21,,5E0NEU290QtfyC6r18MN72,Detroit Rock City - Live,0.304,178.812,4,https://api.spotify.com/v1/tracks/5E0NEU290QtfyC6r18MN72,15,0.215
1212,0.0981,0IXQuubu1qbTTshf2jdHrq,The Silverslut: 2000-2002,https://api.spotify.com/v1/audio-analysis/5tKsDr2eUMZWt5YL8DZkyQ,1qKeXgsFl1puFe0uU6lCZz,The Search,0.669,2,257013,0.638,4.57e-05,11,0.0756,-3.731,0,13,https://p.scdn.co/mp3-preview/e3c0c8da2d6f43d18b3cec7e11685f44c402f2ae?cid=6d24f4609a484836999313e6e4f33db8,5tKsDr2eUMZWt5YL8DZkyQ,Natasja Scotch,0.0282,102.008,4,https://api.spotify.com/v1/tracks/5tKsDr2eUMZWt5YL8DZkyQ,6,0.496
1213,0.328,00NPVQ0890CmxIQcw61Rd6,Arquivo II 1991 - 2000,https://api.spotify.com/v1/audio-analysis/0HASSyne3B0h6WV5dA4BgM,7EM9m7HOXxVgP9oEpDDv70,Os Paralamas Do Sucesso,0.756,1,219493,0.516,0.00535,11,0.0857,-10.321,0,30,,0HASSyne3B0h6WV5dA4BgM,Tendo A Lua,0.0511,151.943,4,https://api.spotify.com/v1/tracks/0HASSyne3B0h6WV5dA4BgM,2,0.965
